stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
SSXOKMNT:3,,Sussex and Oakmont (SW Corner),,40.07725906372071,-88.26834106445312,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ssxokmnt,0,
MERCGEMCT:1,,Mercury & Gemini (NE Corner),,40.14947,-88.23257332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mercgemct,0,
CRSTWDFLNC:2,,Crestwood & Florence (SE Corner),,40.126037,-88.30046,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crstwdflnc,0,
MNFREMNT:3,,Main & Fremont (South Side),,40.117925,-88.24282332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnfremnt,0,
DSC:2,,Development Services Center (North Side),,40.12737667,-88.26817833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dsc,0,
LNHSTOML:2,,Lyndhurst & Old Maple Lane (SE Corner),,40.078965,-88.25021667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstoml,0,
ILAPTS:1,,Independent Living (South Side),,40.12201833000001,-88.20020667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ilapts,0,
RMNBRAD:2,,Romine & Bradley (SE Corner),,40.127185,-88.22760332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rmnbrad,0,
MKTPAUL:4,,Market & Paul (NW Corner),,40.14274167,-88.23910167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktpaul,0,
VINPELL:4,,Vine & Pell Cir. (NW Corner),,40.08809,-88.20453999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinpell,0,
WRTCLMBA:4,,Wright & Columbia (NW Corner),,40.1213,-88.22885131835938,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtclmba,0,
LNCLNWSCR:4,,Lincoln & Wascher (NW Corner),,40.122495,-88.21953667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnwscr,0,
2NDHILL:4,,Second & Hill (NW Corner),,40.11936833,-88.23714167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/2ndhill,0,
