route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
LIME WEEKEND,LMBSA,[@14.0.57586460@][20][1305144709042]/47__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,L152
LIME WEEKEND,LMBSA,[@14.0.57586460@][20][1305144709042]/48__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,L152
LIME WEEKEND,LMBSA,[@14.0.57586460@][20][1305144709042]/49__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,L152
LIME EVENING,LMBSA,[@14.0.57492638@][20][1305143416502]/7__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,LIME 152
LIME EVENING,LMBSA,[@14.0.57492638@][20][1305143416502]/8__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,LIME 152
LIME EVENING,LMBSA,[@14.0.57492638@][20][1305143416502]/9__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,LIME 152
LIME EVENING,LMBSA,[@14.0.57492638@][20][1305143416502]/10__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,LIME 152
LIME EVENING,LMBSA,[@14.0.57492638@][20][1305143416502]/11__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,LIME 152
LIME EVENING,LMBSA,[@14.0.57492638@][20][1305143416502]/12__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,LIME 152
LIME EVENING,LMBSA,[@14.0.57492638@][20][1305143416502]/13__LMBSA,B - WINDSOR & DUNCAN,1,LMBSA,LIME 154
7W GREY ALT,7W / 5E SHOW,[@36.0.28512115@][4][1175211490472]/22__7W_/_5E_SHOW,WEST - JOHN & CRESCENT,1,7W / 5E SHOW,7W GREY ALT 1
5E GREEN EXPRESS ALT,7W / 5E SHOW,[@36.0.28512332@][3][1175211194847]/10__7W_/_5E_SHOW,EAST - CRESCENT & JOHN,0,7W / 5E SHOW,5E GREEN EXP 2
BLUE,B2MF,[@14.0.56288268@][3][1305742830052]/0__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 3
BLUE,B2MF,[@14.0.56288268@][3][1302633224108]/0__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1302637369589]/17__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
BLUE,B2MF,[@14.0.56288268@][3][1302634149013]/3__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1302636576192]/2__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
BLUE,B2MF,[@14.0.56288268@][3][1302634831873]/5__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1302636576192]/5__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
BLUE,B2MF,[@14.0.56288268@][3][1302634831873]/8__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1302636576192]/7__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
BLUE,B2MF,[@14.0.56288268@][3][1302634831873]/10__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1302636576192]/9__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
BLUE,B2MF,[@14.0.56288268@][3][1302635044324]/13__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1302636648404]/12__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
BLUE,B2MF,[@14.0.56288268@][3][1302635070638]/15__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1302637960024]/19__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
BLUE,B2MF,[@14.0.56288268@][3][1302635186718]/17__B2MF,EAST - ILLINOIS TERMINAL,0,B2MF,BLUE 51
BLUE,B2MF,[@14.0.56288268@][4][1305742643366]/0__B2MF,WEST - COUNTRY FAIR,1,B2MF,4W
GREY,B2MF,[@14.0.56289372@][3][1304107523883]/0__B2MF,EAST - EDGEWOOD,0,B2MF,7E
GREY,B2MF,BA4-4__B2MF,WEST - PARKLAND COLLEGE,1,B2MF,7W
GREY EVENING,B2MF,BA4-5__B2MF,EAST - LINCOLN SQUARE,0,B2MF,70E
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/28__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 510
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/36__AB_SAT,SOUTH - PAR - WILLARD,1,AB SAT,AIR BUS WEEKEND 1
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/4__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/20__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/31__AB_SAT,NORTH -EXPRESS- ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 6
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/35__AB_SAT,SOUTH - PAR - WILLARD,1,AB SAT,AIR BUS WEEKEND 1
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/3__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/18__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/34__AB_SAT,NORTH -EXPRESS- ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 6
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/21__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/1__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/16__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/32__AB_SAT,NORTH -EXPRESS- ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 6
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/13__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/25__AB_SAT,NORTH - TRANSIT PLAZA,0,AB SAT,AIR BUS WEEKEND 12
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/39__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 3
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/6__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/17__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/33__AB_SAT,NORTH -EXPRESS- ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 6
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/15__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/10__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/23__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/30__AB_SAT,NORTH -EXPRESS- ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 6
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/19__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/5__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/11__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/8__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/12__AB_SAT,SOUTH - AIRPORT,1,AB SAT,AIR BUS WEEKEND 2
AIR BUS WEEKEND,AB SAT,[@12.0.44211359@][1251129609968]/9__AB_SAT,NORTH - ILLINOIS TERMINAL,0,AB SAT,AIR BUS WEEKEND 4
LIME EVENING,LM1MF,[@15.0.60391334@][10][1321368364859]/0__LM1MF,A - CLOCKWISE,0,LM1MF,[@15.0.60391334@]37
LIME EVENING,LM1MF,[@14.0.57492638@][10][1305140993611]/0__LM1MF,A - WINDSOR & DUNCAN,0,LM1MF,LIME 151
LIME EVENING,LM1MF,[@14.0.57492638@][10][1305141424718]/1__LM1MF,A - WINDSOR & DUNCAN,0,LM1MF,LIME 151
LIME EVENING,LM1MF,[@14.0.57492638@][10][1305141424718]/2__LM1MF,A - WINDSOR & DUNCAN,0,LM1MF,LIME 151
LIME EVENING,LM1MF,[@14.0.57492638@][10][1305141424718]/3__LM1MF,A - WINDSOR & DUNCAN,0,LM1MF,LIME 151
LIME EVENING,LM1MF,[@14.0.57492638@][10][1305141424718]/4__LM1MF,A - WINDSOR & DUNCAN,0,LM1MF,LIME 151
LIME EVENING,LM1MF,[@14.0.57492638@][10][1305141534030]/5__LM1MF,A - WINDSOR & DUNCAN,0,LM1MF,LIME 153
LIME EVENING,LM1MF,[@14.0.57492638@][10][1305141582998]/6__LM1MF,A - WINDSOR & DUNCAN,0,LM1MF,LIME 155
GREEN EXPRESS,GNX3,[@14.0.56289035@][4][1306351461414]/0__GNX3,WEST - CURTIS & WYNSTONE,1,GNX3,[@14.0.56289035@]63
GREEN EXPRESS,GNX3,[@35.0.26091409@][4][1166799725236]/0__GNX3,WEST - CURTIS & WYNSTONE,1,GNX3,1420
GREEN EXPRESS,GNX3,5GNX301__GNX3,WEST - CURTIS & WYNSTONE,1,GNX3,5WXCF->
GREEN EXPRESS,GNX3,5GNX302__GNX3,WEST - CURTIS & WYNSTONE,1,GNX3,5WXPM
GREEN EXPRESS,GNX3,5GNX303__GNX3,WEST - CURTIS & WYNSTONE,1,GNX3,5WXCF->
BROWN ALT,9A SHOW WED,[@15.0.59410957@][10][1314635306083]/0__9A_SHOW_WED,HARRIS & HARVARD,0,9A SHOW WED,[@15.0.59410957@]2
BROWN ALT,9A SHOW WED,[@15.0.59410957@][10][1314635337474]/1__9A_SHOW_WED,HARRIS & HARVARD,0,9A SHOW WED,[@15.0.59410957@]1
BRONZE,T1MF,[@7.0.41201636@][4][1248385284015]/0__T1MF,WEST - ORCHARD DOWNS,1,T1MF,BRONZE 6
BRONZE,T1MF,[@7.0.41201636@][4][1243606179171]/0__T1MF,WEST - ORCHARD DOWNS,1,T1MF,8W BRONZE 5
TEAL,T1MF,[@14.0.51708725@][4][1284043976593]/0__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL 25
TEAL,T1MF,[@14.0.51708725@][4][1284043990640]/1__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL 27
TEAL,T1MF,[@7.0.41893871@][3][1243541322000]/70__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540790859]/1__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/71__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/3__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/73__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/5__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/75__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/7__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/77__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/9__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/79__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/11__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/81__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/13__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/83__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/15__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/85__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/17__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/87__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/19__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/89__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/21__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/91__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/23__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/93__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/25__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/95__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/27__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/97__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/29__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/99__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/31__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/101__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@7.0.41893871@][4][1243540851671]/33__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/103__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL,T1MF,[@14.0.51708725@][4][1277828617859]/0__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,12W TEAL 12
TEAL,T1MF,[@7.0.41893871@][3][1243541396687]/105__T1MF,EAST - ORCHARD DOWNS,0,T1MF,12E TEAL 13
TEAL EVENING,T1MF,[@7.0.41903462@][4][1243545628328]/1__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL EVENING 12
TEAL EVENING,T1MF,[@7.0.41903462@][3][1243545697437]/16__T1MF,EAST - ORCHARD DOWNS,0,T1MF,TEAL EVENING 13
TEAL EVENING,T1MF,[@7.0.41903462@][4][1243545628328]/3__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL EVENING 12
TEAL EVENING,T1MF,[@7.0.41903462@][3][1243545697437]/18__T1MF,EAST - ORCHARD DOWNS,0,T1MF,TEAL EVENING 13
TEAL EVENING,T1MF,[@7.0.41903462@][4][1243545628328]/5__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL EVENING 12
TEAL EVENING,T1MF,[@7.0.41903462@][3][1243545697437]/20__T1MF,EAST - ORCHARD DOWNS,0,T1MF,TEAL EVENING 13
TEAL EVENING,T1MF,[@7.0.41903462@][4][1243545628328]/7__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL EVENING 12
TEAL EVENING,T1MF,[@7.0.41903462@][3][1243545697437]/22__T1MF,EAST - ORCHARD DOWNS,0,T1MF,TEAL EVENING 13
TEAL EVENING,T1MF,[@7.0.41903462@][4][1243545628328]/9__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL EVENING 12
TEAL EVENING,T1MF,[@7.0.41903462@][3][1243545697437]/24__T1MF,EAST - ORCHARD DOWNS,0,T1MF,TEAL EVENING 13
TEAL EVENING,T1MF,[@7.0.41903462@][4][1243545628328]/11__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL EVENING 12
TEAL EVENING,T1MF,[@7.0.41903462@][3][1243545697437]/26__T1MF,EAST - ORCHARD DOWNS,0,T1MF,TEAL EVENING 13
TEAL EVENING,T1MF,[@7.0.41903462@][4][1243545654281]/13__T1MF,WEST - ILLINOIS TERMINAL,1,T1MF,TEAL EVENING 12
TEAL EVENING,T1MF,[@7.0.41903462@][3][1243545711640]/28__T1MF,EAST - ORCHARD DOWNS,0,T1MF,TEAL EVENING 13
GREY,N3SCHWED,[@7.0.38113648@][4][1225298074812]/0__N3SCHWED,WEST - BRADLEY & ROMINE,1,N3SCHWED,[@15.0.63189236@]336
1S YELLOW ALT PM,N3SCHWED,[@15.0.63189199@][4][1344876654111]/0__N3SCHWED,NORTH - ALTERNATE,1,N3SCHWED,4W BLUE ALT PM 310
NAVY,N3SCHWED,[@7.0.41873735@][4][1244832322359]/4__N3SCHWED,WEST - WEST CHAMPAIGN,1,N3SCHWED,NAVY 5
NAVY,N3SCHWED,[@7.0.41873735@][4][1244832322359]/5__N3SCHWED,WEST - WEST CHAMPAIGN,1,N3SCHWED,NAVY 5
NAVY,N3SCHWED,[@7.0.41873735@][4][1244832322359]/6__N3SCHWED,WEST - WEST CHAMPAIGN,1,N3SCHWED,NAVY 5
GREEN WEEKEND,GN6SA,[@7.0.38114334@][3][1216929807484]/0__GN6SA,EAST - SUNNYCREST,0,GN6SA,GN4SUNPO
GREEN WEEKEND,GN6SA,GN4SAT000__GN6SA,EAST - ORCHARD DOWNS,0,GN6SA,50E-WKND
GREEN WEEKEND,GN6SA,[@7.0.41202550@][4][1248723584250]/0__GN6SA,WEST - COUNTRY FAIR ,1,GN6SA,GREEN WEEKEND 217
GREY WEEKEND,GN6SA,GN5SAT004__GN6SA,EAST - LINCOLN SQUARE,0,GN6SA,70E-WKND
GREY WEEKEND,GN6SA,GN5SAT005__GN6SA,WEST - COUNTRY FAIR,1,GN6SA,70W-WKND
GREEN WEEKEND,GN6SA,GN5SAT006__GN6SA,EAST - ORCHARD DOWNS,0,GN6SA,50E-WKND
GREEN WEEKEND,GN6SA,[@7.0.41202550@][4][1248723584250]/1__GN6SA,WEST - COUNTRY FAIR ,1,GN6SA,GREEN WEEKEND 217
GREY WEEKEND,GN6SA,GN3SAT010__GN6SA,EAST - LINCOLN SQUARE,0,GN6SA,70E-WKND
GREY WEEKEND,GN6SA,GN3SAT011__GN6SA,WEST - COUNTRY FAIR,1,GN6SA,70W-WKND
GREEN WEEKEND,GN6SA,GN3SAT012__GN6SA,EAST - ORCHARD DOWNS,0,GN6SA,50E-WKND
GREEN WEEKEND,GN6SA,[@7.0.41202550@][4][1248723584250]/2__GN6SA,WEST - COUNTRY FAIR ,1,GN6SA,GREEN WEEKEND 217
GREY WEEKEND,GN6SA,GN1SAT016__GN6SA,EAST - LINCOLN SQUARE,0,GN6SA,70E-WKND
GREY WEEKEND,GN6SA,GN1SAT017__GN6SA,WEST - COUNTRY FAIR,1,GN6SA,70W-WKND
GREEN WEEKEND,GN6SA,GN1SAT018__GN6SA,EAST - ORCHARD DOWNS,0,GN6SA,50E-WKND
GREEN WEEKEND,GN6SA,[@7.0.41202550@][4][1248723584250]/3__GN6SA,WEST - COUNTRY FAIR ,1,GN6SA,GREEN WEEKEND 217
GREY WEEKEND,GN6SA,GN2SAT022__GN6SA,EAST - LINCOLN SQUARE,0,GN6SA,70E-WKND
GREY WEEKEND,GN6SA,GN2SAT023__GN6SA,WEST - COUNTRY FAIR,1,GN6SA,70W-WKND
GREEN EVENING,GN6SA,[@7.0.41201218@][3][1243956357015]/2__GN6SA,EAST - ORCHARD DOWNS,0,GN6SA,GREEN EVENING 39
GREEN EVENING,GN6SA,[@7.0.41201218@][4][1243957079000]/25__GN6SA,WEST - COUNTRY FAIR ,1,GN6SA,50W GREEN 57
GREY WEEKEND,GN6SA,GN4SAT022__GN6SA,EAST - LINCOLN SQUARE,0,GN6SA,70E-WKND
GREY,NE2WED,[@36.0.28513000@][4][1175438359214]/2__NE2WED,WEST - BRADLEY & ROMINE,1,NE2WED,GREY 1535
GREY,GR2 SCH WED,[@14.0.56289372@][4][1314644900864]/0__GR2_SCH_WED,WEST - JOHN & CRESCENT,1,GR2 SCH WED,[@14.0.56289372@]87
BRONZE,BRONZE SCHWED BACKUP,[@15.0.63192037@][3][1351086933039]/0__BRONZE_SCHWED_BACKUP,EAST - UMS,0,BRONZE SCHWED BACKUP,[@15.0.63192037@]2
RED SATURDAY,R1SA,R1SATPO__R1SA,C - MEIJER,0,R1SA,R1SATPO
RED SATURDAY,R1SA,20RED001__R1SA,C - MEIJER,0,R1SA,20C GW->MP
RED SATURDAY,R1SA,20RED002__R1SA,U - SUNNYCREST,1,R1SA,20U->PS
RED SATURDAY,R1SA,20RED003__R1SA,C - MEIJER,0,R1SA,20C->MP
RED SATURDAY,R1SA,20RED004__R1SA,U - SUNNYCREST,1,R1SA,20U->PS
RED SATURDAY,R1SA,20RED005__R1SA,C - MEIJER,0,R1SA,20C->MP
RED SATURDAY,R1SA,20RED006__R1SA,U - SUNNYCREST,1,R1SA,20U->PS
RED SATURDAY,R1SA,20RED007__R1SA,C - MEIJER,0,R1SA,20C->MP
RED SATURDAY,R1SA,20RED008__R1SA,U - SUNNYCREST,1,R1SA,20U->PS
RED SATURDAY,R1SA,20RED009__R1SA,C - MEIJER,0,R1SA,20C->MP
RED SATURDAY,R1SA,20RED010__R1SA,U - SUNNYCREST,1,R1SA,20U->PS
RED SATURDAY,R1SA,20RED011__R1SA,C - MEIJER,0,R1SA,20C->MP
RED SATURDAY,R1SA,20RED012__R1SA,U - SUNNYCREST,1,R1SA,20U->PS
RED SATURDAY,R1SA,20RED013__R1SA,C - MEIJER,0,R1SA,20C->MP
RED SATURDAY,R1SA,20RED014__R1SA,U - SUNNYCREST,1,R1SA,20U->PS
RED SATURDAY,R1SA,20RED015__R1SA,C - MEIJER,0,R1SA,20C->MP
RED SATURDAY,R1SA,20RED016__R1SA,U - CAMPUS,1,R1SA,20U ->IU
5W GREEN EXPRESS 2,5W #2 SHOW SCH,[@36.0.28511544@][4][1175211269316]/12__5W_#2_SHOW_SCH,WEST - COPPER RIDGE,1,5W #2 SHOW SCH,1425
ILLINI,GR2SCH,[@7.0.41200832@][2][1249050293750]/0__GR2SCH,SOUTH - PAR/FAR,1,GR2SCH,ILLINI 46
ILLINI,GR2SCH,[@7.0.41200832@][2][1238431165156]/265__GR2SCH,SOUTH - CAMPUS,1,GR2SCH,22S ILLINI 21
BROWN,GR2SCH,[@15.0.61662606@][20][1329164073841]/1__GR2SCH,PARKLAND COLLEGE,1,GR2SCH,[@15.0.61662606@]140
BROWN ALT,GR2SCH,[@15.0.60390798@][10][1328803118005]/0__GR2SCH,PARKLAND RIDGE TIMBERLINE,0,GR2SCH,[@15.0.60390798@]46
GREY,GR2SCH,[@14.0.46305169@][3][1268921565515]/0__GR2SCH,EAST - EDGEWOOD,0,GR2SCH,GREY 158
GREY,GR2SCH,2GR723__GR2SCH,EAST - EDGEWOOD,0,GR2SCH,7E740->
GREY,GR2SCH,2GR723.5__GR2SCH,EAST - EDGEWOOD,0,GR2SCH,7E5THBRAD->
GREY,GR2SCH,2GR724__GR2SCH,WEST - PARKLAND COLLEGE,1,GR2SCH,7W
BROWN,GR2SCH,[@15.0.61662606@][20][1329164205016]/8__GR2SCH,PARKLAND COLLEGE,1,GR2SCH,[@15.0.61662606@]366
BROWN,GR2SCH,[@15.0.61662606@][10][1329151724209]/11__GR2SCH,SOUTHWOOD / COUNTRY FAIR / PARKLAND,0,GR2SCH,[@15.0.61662606@]364
GREY,GR2SCH,4GR788__GR2SCH,EAST - GUARDIAN WEST,0,GR2SCH,7E NO EDGE
GREY,GR2SCH,4GR789__GR2SCH,WEST - PARKLAND COLLEGE,1,GR2SCH,7W NO EDGE
BROWN,GR2SCH,[@15.0.61662606@][20][1329164205016]/15__GR2SCH,PARKLAND COLLEGE,1,GR2SCH,[@15.0.61662606@]366
BROWN,GR2SCH,[@15.0.61662606@][10][1329152051872]/31__GR2SCH,SOUTHWOOD / COUNTRY FAIR / PARKLAND,0,GR2SCH,[@15.0.61662606@]1
GREY,GR2SCH,2GR733__GR2SCH,EAST - GUARDIAN WEST,0,GR2SCH,7E NO EDGE
GREY,GR2SCH,2GR734__GR2SCH,WEST - PARKLAND COLLEGE,1,GR2SCH,7W NO EDGE
GREY,GR2SCH,2GR735__GR2SCH,EAST - EDGEWOOD,0,GR2SCH,7E
GREY,GR2SCH,2GR736__GR2SCH,WEST - PARKLAND COLLEGE,1,GR2SCH,7W
GREY,GR2SCH,[@14.0.56289372@][3][1304108342997]/3__GR2SCH,EAST - LINCOLN SQUARE,0,GR2SCH,7E->LSG
GREY EVENING,GR2SCH,BA4-6__GR2SCH,WEST - PARKLAND COLLEGE,1,GR2SCH,70W
